Canis lupus familiaris	ADAMTS8	100684302
Homo sapiens	ADAMTS8	11095
Mus musculus	Adamts8	30806
Mus musculus	Adamts9	101401
Homo sapiens	ADAMTS9	56999
Canis lupus familiaris	ADAMTS9	606847
Canis lupus familiaris	ADAMTSL1	474717
Mus musculus	Adamtsl1	77739
Homo sapiens	ADAMTSL1	92949
Canis lupus familiaris	ADAMTSL2	491276
Mus musculus	Adamtsl2	77794
Homo sapiens	ADAMTSL2	9719
Mus musculus	Adamtsl3	269959
Canis lupus familiaris	ADAMTSL3	479060
Homo sapiens	ADAMTSL3	57188
Mus musculus	Adamtsl4	229595
Canis lupus familiaris	ADAMTSL4	483184
Homo sapiens	ADAMTSL4	54507
Homo sapiens	ADAMTSL5	339366
Canis lupus familiaris	ADAMTSL5	485082
Mus musculus	Adamtsl5	66548
Homo sapiens	ADAP1	11033
Mus musculus	Adap1	231821
Canis lupus familiaris	ADAP1	606942
Mus musculus	Adap2	216991
Homo sapiens	ADAP2	55803
Canis lupus familiaris	ADAP2	610782
Canis lupus familiaris	ADAR	100855668
Homo sapiens	ADAR	103
Mus musculus	Adar	56417
Homo sapiens	ADARB1	104
Mus musculus	Adarb1	110532
Canis lupus familiaris	ADARB1	487809
Homo sapiens	ADARB2	105
Canis lupus familiaris	ADARB2	487153
Mus musculus	Adarb2	94191
Homo sapiens	ADAT1	23536
Mus musculus	Adat1	30947
Canis lupus familiaris	ADAT1	489706
Canis lupus familiaris	ADAT2	100686906
Homo sapiens	ADAT2	134637
Mus musculus	Adat2	66757
Mus musculus	Adat3	100113398
Canis lupus familiaris	ADAT3	106560133
Homo sapiens	ADAT3	113179
Canis lupus familiaris	ADCK1	490811
Homo sapiens	ADCK1	57143
Mus musculus	Adck1	72113
Canis lupus familiaris	ADCK2	475527
Mus musculus	Adck2	57869
Homo sapiens	ADCK2	90956
Homo sapiens	ADCK5	203054
Mus musculus	Adck5	268822
Canis lupus familiaris	ADCK5	482095
Mus musculus	Adcy10	271639
Canis lupus familiaris	ADCY10	480087
Homo sapiens	ADCY10	55811
Homo sapiens	ADCY1	107
Mus musculus	Adcy1	432530
Homo sapiens	ADCY2	108
Mus musculus	Adcy2	210044
Canis lupus familiaris	ADCY2	478624
Mus musculus	Adcy3	104111
Homo sapiens	ADCY3	109
Canis lupus familiaris	ADCY3	482994
Mus musculus	Adcy4	104110
Homo sapiens	ADCY4	196883
Canis lupus familiaris	ADCY4	480271
Homo sapiens	ADCY5	111
Mus musculus	Adcy5	224129
Canis lupus familiaris	ADCY5	403859
Homo sapiens	ADCY6	112
Mus musculus	Adcy6	11512
Canis lupus familiaris	ADCY6	477625
Homo sapiens	ADCY7	113
Mus musculus	Adcy7	11513
Canis lupus familiaris	ADCY7	487289
Homo sapiens	ADCY8	114
Mus musculus	Adcy8	11514
Canis lupus familiaris	ADCY8	482045
Homo sapiens	ADCY9	115
Mus musculus	Adcy9	11515
Canis lupus familiaris	ADCY9	490031
Mus musculus	Adcyap1	11516
Homo sapiens	ADCYAP1	116
Canis lupus familiaris	ADCYAP1	607433
Mus musculus	Adcyap1r1	11517
Homo sapiens	ADCYAP1R1	117
Canis lupus familiaris	ADCYAP1R1	482386
Mus musculus	Add1	11518
Homo sapiens	ADD1	118
Canis lupus familiaris	ADD1	488796
Mus musculus	Add2	11519
Homo sapiens	ADD2	119
Canis lupus familiaris	ADD2	610670
Homo sapiens	ADD3	120
Mus musculus	Add3	27360
Canis lupus familiaris	ADD3	486881
Canis lupus familiaris	ADGB	100856646
Mus musculus	Adgb	215772
Homo sapiens	ADGB	79747
Canis lupus familiaris	ADGRA1	491412
Mus musculus	Adgra1	52389
Homo sapiens	ADGRA1	84435
Homo sapiens	ADGRA2	25960
Canis lupus familiaris	ADGRA2	482853
Mus musculus	Adgra2	78560
Homo sapiens	ADGRA3	166647
Canis lupus familiaris	ADGRA3	488859
Mus musculus	Adgra3	70693
Canis lupus familiaris	ADGRB1	100683150
Mus musculus	Adgrb1	107831
Homo sapiens	ADGRB1	575
Mus musculus	Adgrb2	230775
Canis lupus familiaris	ADGRB2	487317
Homo sapiens	ADGRB2	576
Mus musculus	Adgrb3	210933
Canis lupus familiaris	ADGRB3	481870
Homo sapiens	ADGRB3	577
Mus musculus	Adgrd1	243277
Homo sapiens	ADGRD1	283383
Canis lupus familiaris	ADGRD1	486229
Canis lupus familiaris	ADGRD2	119873197
Homo sapiens	ADGRD2	347088
Mus musculus	Adgrd2-ps	674251
Mus musculus	Adgre1	13733
Homo sapiens	ADGRE1	2015
Canis lupus familiaris	ADGRE1	485015
Homo sapiens	ADGRE2	30817
Canis lupus familiaris	ADGRE2	610750
Canis lupus familiaris	ADGRE3	484900
Mus musculus	Adgre4	52614
Homo sapiens	ADGRE3	84658
Mus musculus	Adgre5	26364
Canis lupus familiaris	ADGRE5	484904
Homo sapiens	ADGRE5	976
Homo sapiens	ADGRF1	266977
Canis lupus familiaris	ADGRF1	474927
Mus musculus	Adgrf1	77596
Homo sapiens	ADGRF2	222611
Mus musculus	Adgrf2	435529
Canis lupus familiaris	ADGRF2	609995
Homo sapiens	ADGRF3	165082
Mus musculus	Adgrf3	381628
Canis lupus familiaris	ADGRF3	483001
Homo sapiens	ADGRF4	221393
Canis lupus familiaris	ADGRF4	481827
Mus musculus	Adgrf4	78249
Homo sapiens	ADGRF5	221395
Mus musculus	Adgrf5	224792
Canis lupus familiaris	ADGRF5	474926
Mus musculus	Adgrg1	14766
Canis lupus familiaris	ADGRG1	487261
Homo sapiens	ADGRG1	9289
Homo sapiens	ADGRG2	10149
Canis lupus familiaris	ADGRG2	119868378
Mus musculus	Adgrg2	237175
Homo sapiens	ADGRG3	222487
Mus musculus	Adgrg3	54672
Canis lupus familiaris	ADGRG3	611191
Homo sapiens	ADGRG4	139378
Mus musculus	Adgrg4	236798
Canis lupus familiaris	ADGRG4	492163
Canis lupus familiaris	ADGRG5	100686072
Homo sapiens	ADGRG5	221188
Mus musculus	Adgrg5	382045
Mus musculus	Adgrg6	215798
Canis lupus familiaris	ADGRG6	484013
Homo sapiens	ADGRG6	57211
Mus musculus	Adgrg7	239853
Canis lupus familiaris	ADGRG7	487953
Homo sapiens	ADGRG7	84873
Homo sapiens	ADGRL1	22859
Mus musculus	Adgrl1	330814
Canis lupus familiaris	ADGRL1	610349
Homo sapiens	ADGRL2	23266
Canis lupus familiaris	ADGRL2	490193
Mus musculus	Adgrl2	99633
Homo sapiens	ADGRL3	23284
Mus musculus	Adgrl3	319387
Canis lupus familiaris	ADGRL3	482166
Canis lupus familiaris	ADGRL4	102152304
Mus musculus	Adgrl4	170757
Homo sapiens	ADGRL4	64123
Mus musculus	Adgrv1	110789
Canis lupus familiaris	ADGRV1	479153
Homo sapiens	ADGRV1	84059
Homo sapiens	ADH1A	124
Homo sapiens	ADH1B	125
Mus musculus	Adh1	11522
Homo sapiens	ADH1C	126
Homo sapiens	ADH4	127
Mus musculus	Adh4	26876
Canis lupus familiaris	ADH4	478487
Mus musculus	Adh5	11532
Homo sapiens	ADH5	128
Homo sapiens	ADH6	130
Mus musculus	Adh7	11529
Homo sapiens	ADH7	131
Homo sapiens	ADHFE1	137872
Canis lupus familiaris	ADHFE1	477899
Mus musculus	Adhfe1	76187
Canis lupus familiaris	ADI1	100856577
Mus musculus	Adi1	104923
Homo sapiens	ADI1	55256
Canis lupus familiaris	ADIG	100685988
Homo sapiens	ADIG	149685
Mus musculus	Adig	246747
Mus musculus	Adipoq	11450
Canis lupus familiaris	ADIPOQ	403625
Homo sapiens	ADIPOQ	9370
Canis lupus familiaris	ADIPOR1	479995
Homo sapiens	ADIPOR1	51094
Mus musculus	Adipor1	72674
Canis lupus familiaris	ADIPOR2	477732
Mus musculus	Adipor2	68465
Homo sapiens	ADIPOR2	79602
Canis lupus familiaris	ADIRF	100683409
Homo sapiens	ADIRF	10974
Mus musculus	Adk	11534
Homo sapiens	ADK	132
Canis lupus familiaris	ADK	479253
Mus musculus	Adm	11535
Homo sapiens	ADM	133
Canis lupus familiaris	ADM	403817
Mus musculus	Adm2	223780
Canis lupus familiaris	ADM2	606919
Homo sapiens	ADM2	79924
Canis lupus familiaris	ADM5	100856623
Homo sapiens	ADM5	199800
Canis lupus familiaris	ADNP2	100686027
Homo sapiens	ADNP2	22850
Mus musculus	Adnp2	240442
Mus musculus	Adnp	11538
Homo sapiens	ADNP	23394
Canis lupus familiaris	ADNP	485927
Mus musculus	Ado	211488
Canis lupus familiaris	ADO	489003
Homo sapiens	ADO	84890
Mus musculus	Adora1	11539
Homo sapiens	ADORA1	134
Canis lupus familiaris	ADORA1	403961
Mus musculus	Adora2a	11540
Homo sapiens	ADORA2A	135
Canis lupus familiaris	ADORA2A	403960
Mus musculus	Adora2b	11541
Homo sapiens	ADORA2B	136
Canis lupus familiaris	ADORA2B	403410
Homo sapiens	ADORA3	140
Canis lupus familiaris	ADORA3	403805
Canis lupus familiaris	ADPGK	478360
Mus musculus	Adpgk	72141
Homo sapiens	ADPGK	83440
Canis lupus familiaris	ADPRH	100855709
Mus musculus	Adprh	11544
Homo sapiens	ADPRH	141
Canis lupus familiaris	ADPRHL1	100688150
Homo sapiens	ADPRHL1	113622
Mus musculus	Adprhl1	234072
Canis lupus familiaris	ADPRM	479504
Homo sapiens	ADPRM	56985
Mus musculus	Adprm	66358
Mus musculus	Adprs	100206
Homo sapiens	ADPRS	54936
Canis lupus familiaris	ADPRS	608601
Mus musculus	Adra1a	11549
Homo sapiens	ADRA1A	148
Canis lupus familiaris	ADRA1A	403866
Mus musculus	Adra1b	11548
Homo sapiens	ADRA1B	147
Canis lupus familiaris	ADRA1B	403962
Canis lupus familiaris	ADRA1D	111092035
Mus musculus	Adra1d	11550
Homo sapiens	ADRA1D	146
Mus musculus	Adra2a	11551
Homo sapiens	ADRA2A	150
Canis lupus familiaris	ADRA2A	486888
Canis lupus familiaris	ADRA2B	100855976
Mus musculus	Adra2b	11552
Homo sapiens	ADRA2B	151
Mus musculus	Adra2c	11553
Homo sapiens	ADRA2C	152
Canis lupus familiaris	ADRA2C	488793
Mus musculus	Adrb1	11554
Homo sapiens	ADRB1	153
Canis lupus familiaris	ADRB1	493972
Mus musculus	Adrb2	11555
Homo sapiens	ADRB2	154
Canis lupus familiaris	ADRB2	403910
Mus musculus	Adrb3	11556
Homo sapiens	ADRB3	155
Canis lupus familiaris	ADRB3	442979
Canis lupus familiaris	ADRM1	100855986
Homo sapiens	ADRM1	11047
Mus musculus	Adrm1	56436
Mus musculus	Adsl	11564
Homo sapiens	ADSL	158
Canis lupus familiaris	ADSL	474499
Mus musculus	Adssl1	11565
Homo sapiens	ADSS1	122622
Canis lupus familiaris	ADSS1	612692
Mus musculus	Adss	11566
Homo sapiens	ADSS2	159
Canis lupus familiaris	ADSS2	480098
Mus musculus	Adtrp	109254
Canis lupus familiaris	ADTRP	478722
Homo sapiens	ADTRP	84830
Mus musculus	Aebp1	11568
Homo sapiens	AEBP1	165
Canis lupus familiaris	AEBP1	608927
Mus musculus	Aebp2	11569
Homo sapiens	AEBP2	121536
Canis lupus familiaris	AEBP2	486656
Canis lupus familiaris	AEN	488728
Homo sapiens	AEN	64782
Mus musculus	Aen	68048
Canis lupus familiaris	AFAP1	488786
Homo sapiens	AFAP1	60312
Mus musculus	Afap1	70292
Mus musculus	Afap1l1	106877
Homo sapiens	AFAP1L1	134265
Canis lupus familiaris	AFAP1L1	489196
Mus musculus	Afap1l2	226250
Canis lupus familiaris	AFAP1L2	486898
Homo sapiens	AFAP1L2	84632
Mus musculus	Afdn	17356
Homo sapiens	AFDN	4301
Canis lupus familiaris	AFDN	431695
Canis lupus familiaris	AFF1	100683405
Mus musculus	Aff1	17355
Homo sapiens	AFF1	4299
Mus musculus	Aff2	14266
Homo sapiens	AFF2	2334
Canis lupus familiaris	AFF2	492193
Mus musculus	Aff3	16764
Homo sapiens	AFF3	3899
Canis lupus familiaris	AFF3	611584
Homo sapiens	AFF4	27125
Canis lupus familiaris	AFF4	474678
Mus musculus	Aff4	93736
Mus musculus	Afg1l	215951
Homo sapiens	AFG1L	246269
Canis lupus familiaris	AFG1L	481952
Homo sapiens	AFG3L2	10939
Canis lupus familiaris	AFG3L2	490560
Mus musculus	Afg3l2	69597
Homo sapiens	AFM	173
Mus musculus	Afm	280662
Canis lupus familiaris	AFM	475175
Canis lupus familiaris	AFMID	119863893
Homo sapiens	AFMID	125061
Mus musculus	Afmid	71562
Mus musculus	Afp	11576
Homo sapiens	AFP	174
Canis lupus familiaris	AFP	403551
Mus musculus	Aftph	216549
Canis lupus familiaris	AFTPH	474618
Homo sapiens	AFTPH	54812
Mus musculus	Aga	11593
Homo sapiens	AGA	175
Canis lupus familiaris	AGA	475638
Homo sapiens	AGAP1	116987
Mus musculus	Agap1	347722
Canis lupus familiaris	AGAP1	606892
Homo sapiens	AGAP2	116986
Mus musculus	Agap2	216439
Canis lupus familiaris	AGAP2	481130
Canis lupus familiaris	AGAP3	100688009
Homo sapiens	AGAP3	116988
Mus musculus	Agap3	213990
Homo sapiens	AGAP4	119016
Homo sapiens	AGAP5	729092
Homo sapiens	AGAP9	642517
Homo sapiens	AGBL1	123624
Mus musculus	Agbl1	244071
Canis lupus familiaris	AGBL1	479034
Canis lupus familiaris	AGBL2	100685701
Mus musculus	Agbl2	271813
Homo sapiens	AGBL2	79841
Homo sapiens	AGBL3	340351
Canis lupus familiaris	AGBL3	475504
Mus musculus	Agbl3	76223
Mus musculus	Agbl4	78933
Homo sapiens	AGBL4	84871
Mus musculus	Agbl5	231093
Canis lupus familiaris	AGBL5	475695
Homo sapiens	AGBL5	60509
Mus musculus	Ager	11596
Homo sapiens	AGER	177
Canis lupus familiaris	AGER	403168
Mus musculus	Agfg1	15463
Homo sapiens	AGFG1	3267
Canis lupus familiaris	AGFG1	477396
Mus musculus	Agfg2	231801
Homo sapiens	AGFG2	3268
Canis lupus familiaris	AGFG2	489837
Canis lupus familiaris	AGGF1	479176
Homo sapiens	AGGF1	55109
Mus musculus	Aggf1	66549
Canis lupus familiaris	AGK	482764
Homo sapiens	AGK	55750
Mus musculus	Agk	69923
Homo sapiens	AGL	178
Canis lupus familiaris	AGL	479931
Mus musculus	Agl	77559
Canis lupus familiaris	AGMAT	487430
Mus musculus	Agmat	75986
Homo sapiens	AGMAT	79814
Mus musculus	Agmo	319660
Homo sapiens	AGMO	392636
Canis lupus familiaris	AGMO	475247
Mus musculus	Ago1	236511
Homo sapiens	AGO1	26523
Mus musculus	Ago2	239528
Homo sapiens	AGO2	27161
Canis lupus familiaris	AGO2	475107
Homo sapiens	AGO3	192669
Mus musculus	Ago3	214150
Canis lupus familiaris	AGO3	475336
Homo sapiens	AGO4	192670
Mus musculus	Ago4	76850
Homo sapiens	AGPAT1	10554
Canis lupus familiaris	AGPAT1	474857
Mus musculus	Agpat1	55979
Homo sapiens	AGPAT2	10555
Canis lupus familiaris	AGPAT2	491249
Mus musculus	Agpat2	67512
Canis lupus familiaris	AGPAT3	100687022
Mus musculus	Agpat3	28169
Homo sapiens	AGPAT3	56894
Homo sapiens	AGPAT4	56895
Canis lupus familiaris	AGPAT4	612306
Mus musculus	Agpat4	68262
Canis lupus familiaris	AGPAT5	100684122
Mus musculus	Agpat5	52123
Homo sapiens	AGPAT5	55326
Mus musculus	Agps	228061
Canis lupus familiaris	AGPS	488421
Homo sapiens	AGPS	8540
Homo sapiens	AGR2	10551
Mus musculus	Agr2	23795
Canis lupus familiaris	AGR2	482333
Homo sapiens	AGR3	155465
Mus musculus	Agr3	403205
Mus musculus	Agrn	11603
Homo sapiens	AGRN	375790
Canis lupus familiaris	AGRN	479574
Mus musculus	Agrp	11604
Homo sapiens	AGRP	181
Canis lupus familiaris	AGRP	611198
Mus musculus	Agt	11606
Homo sapiens	AGT	183
Canis lupus familiaris	AGT	403783
Homo sapiens	AGTPBP1	23287
Canis lupus familiaris	AGTPBP1	484146
Mus musculus	Agtpbp1	67269
Mus musculus	Agtr1b	11608
Homo sapiens	AGTR1	185
Canis lupus familiaris	AGTR1	403836
Mus musculus	Agtr2	11609
Homo sapiens	AGTR2	186
Canis lupus familiaris	AGTR2	403835
Mus musculus	Agtrap	11610
Homo sapiens	AGTRAP	57085
Canis lupus familiaris	AGTRAP	608333
Canis lupus familiaris	AGXT	100855679
Mus musculus	Agxt	11611
Homo sapiens	AGXT	189
Mus musculus	Agxt2	268782
Canis lupus familiaris	AGXT2	612589
Homo sapiens	AGXT2	64902
Mus musculus	Ahctf1	226747
Homo sapiens	AHCTF1	25909
Canis lupus familiaris	AHCTF1	480106
Homo sapiens	AHCY	191
Mus musculus	Ahcy	269378
Canis lupus familiaris	AHCY	477198
Homo sapiens	AHCYL1	10768
Mus musculus	Ahcyl1	229709
Canis lupus familiaris	AHCYL1	611790
Homo sapiens	AHCYL2	23382
Canis lupus familiaris	AHCYL2	475197
Mus musculus	Ahcyl2	74340
Mus musculus	Ahdc1	230793
Homo sapiens	AHDC1	27245
Canis lupus familiaris	AHDC1	487342
Canis lupus familiaris	AHI1	476212
Mus musculus	Ahi1	52906
Homo sapiens	AHI1	54806
Mus musculus	Ahnak2	100041194
Homo sapiens	AHNAK2	113146
Canis lupus familiaris	AHNAK2	612700
Canis lupus familiaris	AHNAK	476059
Mus musculus	Ahnak	66395
Homo sapiens	AHNAK	79026
Mus musculus	Ahr	11622
Homo sapiens	AHR	196
Canis lupus familiaris	AHR	475251
Mus musculus	Ahrr	11624
Canis lupus familiaris	AHRR	488074
Homo sapiens	AHRR	57491
Homo sapiens	AHSA1	10598
Mus musculus	Ahsa1	217737
Canis lupus familiaris	AHSA1	480402
Mus musculus	Ahsg	11625
Homo sapiens	AHSG	197
Canis lupus familiaris	AHSG	607538
Canis lupus familiaris	AHSP	100686586
Mus musculus	Ahsp	170812
Homo sapiens	AHSP	51327
Mus musculus	Aicda	11628
Canis lupus familiaris	AICDA	442983
Homo sapiens	AICDA	57379
Mus musculus	Aida	108909
Canis lupus familiaris	AIDA	607802
Homo sapiens	AIDA	64853
Mus musculus	Aif1	11629
Homo sapiens	AIF1	199
Canis lupus familiaris	AIF1	474841
Mus musculus	Aif1l	108897
Canis lupus familiaris	AIF1L	608545
Homo sapiens	AIF1L	83543
Mus musculus	Aifm1	26926
Canis lupus familiaris	AIFM1	481048
Homo sapiens	AIFM1	9131
Canis lupus familiaris	AIFM2	479236
Mus musculus	Aifm2	71361
Homo sapiens	AIFM2	84883
Homo sapiens	AIFM3	150209
Canis lupus familiaris	AIFM3	486440
Mus musculus	Aifm3	72168
Homo sapiens	AIG1	51390
Canis lupus familiaris	AIG1	611677
Mus musculus	Aig1	66253
Mus musculus	Aim2	383619
Homo sapiens	AIM2	9447
Mus musculus	Aimp1	13722
Canis lupus familiaris	AIMP1	487893
Homo sapiens	AIMP1	9255
Mus musculus	Aimp2	231872
Canis lupus familiaris	AIMP2	479752
Homo sapiens	AIMP2	7965
Mus musculus	Aip	11632
Canis lupus familiaris	AIP	610467
Homo sapiens	AIP	9049
Mus musculus	Aipl1	114230
Homo sapiens	AIPL1	23746
Canis lupus familiaris	AIPL1	489447
Mus musculus	Aire	11634
Homo sapiens	AIRE	326
Canis lupus familiaris	AIRE	487796
Mus musculus	Ajap1	230959
Homo sapiens	AJAP1	55966
Canis lupus familiaris	AJAP1	607839
Mus musculus	Ajm1	381353
Homo sapiens	AJM1	389813
Canis lupus familiaris	AJM1	491246
Mus musculus	Ajuba	16475
Canis lupus familiaris	AJUBA	480244
Homo sapiens	AJUBA	84962
Mus musculus	Ak1	11636
Homo sapiens	AK1	203
Canis lupus familiaris	AK1	480712
Mus musculus	Ak2	11637
Homo sapiens	AK2	204
Canis lupus familiaris	AK2	478145
Canis lupus familiaris	AK3	476342
Homo sapiens	AK3	50808
Mus musculus	Ak3	56248
Mus musculus	Ak4	11639
Homo sapiens	AK4	205
Canis lupus familiaris	AK4	489554
Mus musculus	Ak5	229949
Homo sapiens	AK5	26289
Canis lupus familiaris	AK5	490204
Homo sapiens	AK6	102157402
Mus musculus	Ak6	102216272
Canis lupus familiaris	AK6	102314701
Homo sapiens	AK7	122481
Canis lupus familiaris	AK7	480429
Mus musculus	Ak7	78801
Homo sapiens	AK8	158067
Canis lupus familiaris	AK8	480689
Mus musculus	Ak8	68870
Homo sapiens	AK9	221264
Canis lupus familiaris	AK9	475022
Mus musculus	Ak9	633979
Canis lupus familiaris	AKAIN1	106559075
Mus musculus	Akain1	320722
Homo sapiens	AKAIN1	642597
Homo sapiens	AKAP10	11216
Mus musculus	Akap10	56697
Canis lupus familiaris	AKAP10	609073
Homo sapiens	AKAP11	11215
Mus musculus	Akap11	219181
Canis lupus familiaris	AKAP11	609431
Canis lupus familiaris	AKAP12	476246
Mus musculus	Akap12	83397
Homo sapiens	AKAP12	9590
Homo sapiens	AKAP13	11214
Canis lupus familiaris	AKAP13	479032
Mus musculus	Akap13	75547
Homo sapiens	AKAP14	158798
Mus musculus	Akap14	434756
Canis lupus familiaris	AKAP14	611085
Canis lupus familiaris	AKAP17A	100855889
Mus musculus	Akap17a	118568424
Homo sapiens	AKAP17A	8227
Mus musculus	Akap1	11640
Canis lupus familiaris	AKAP1	480567
Homo sapiens	AKAP1	8165
Homo sapiens	AKAP3	10566
Mus musculus	Akap3	11642
Canis lupus familiaris	AKAP3	477719
Mus musculus	Akap4	11643
Canis lupus familiaris	AKAP4	480917
Homo sapiens	AKAP4	8852
Mus musculus	Akap5	238276
Canis lupus familiaris	AKAP5	480354
Homo sapiens	AKAP5	9495
Mus musculus	Akap6	238161
Canis lupus familiaris	AKAP6	490644
Homo sapiens	AKAP6	9472
Mus musculus	Akap7	432442
Canis lupus familiaris	AKAP7	484128
Homo sapiens	AKAP7	9465
Homo sapiens	AKAP8	10270
Canis lupus familiaris	AKAP8	474362
Mus musculus	Akap8	56399
Homo sapiens	AKAP8L	26993
Mus musculus	Akap8l	54194
Canis lupus familiaris	AKAP8L	612946
Mus musculus	Akap9	100986
Homo sapiens	AKAP9	10142
Canis lupus familiaris	AKAP9	475224
Homo sapiens	AKIP1	56672
Mus musculus	Akip1	57373
Canis lupus familiaris	AKIP1	611400
Canis lupus familiaris	AKIRIN1	607354
Mus musculus	Akirin1	68050
Homo sapiens	AKIRIN1	79647
Mus musculus	Akirin2	433693
Canis lupus familiaris	AKIRIN2	485222
Homo sapiens	AKIRIN2	55122
Mus musculus	Akna	100182
Canis lupus familiaris	AKNA	481687
Homo sapiens	AKNA	80709
Homo sapiens	AKNAD1	254268
Mus musculus	Aknad1	329738
Canis lupus familiaris	AKNAD1	479919
Homo sapiens	AKR1A1	10327
Mus musculus	Akr1a1	58810
Canis lupus familiaris	AKR1A1	610537
Homo sapiens	AKR1B10	57016
Mus musculus	Akr1b3	11677
Homo sapiens	AKR1B1	231
Canis lupus familiaris	AKR1B1	607537
Homo sapiens	AKR1B15	441282
Homo sapiens	AKR1C1	1645
Homo sapiens	AKR1C3	8644
Homo sapiens	AKR1C4	1109
Mus musculus	Akr1d1	208665
Canis lupus familiaris	AKR1D1	482711
Homo sapiens	AKR1D1	6718
Mus musculus	Akr1e1	56043
Canis lupus familiaris	AKR1E2	608809
Homo sapiens	AKR1E2	83592
Mus musculus	Akr7a5	110198
Canis lupus familiaris	AKR7A2	478210
Homo sapiens	AKR7A2	8574
Homo sapiens	AKR7A3	22977
Mus musculus	Akt1	11651
Homo sapiens	AKT1	207
Canis lupus familiaris	AKT1	490878
Canis lupus familiaris	AKT1S1	610130
Mus musculus	Akt1s1	67605
Homo sapiens	AKT1S1	84335
Mus musculus	Akt2	11652
Homo sapiens	AKT2	208
Canis lupus familiaris	AKT2	449021
Homo sapiens	AKT3	10000
Mus musculus	Akt3	23797
Canis lupus familiaris	AKT3	442964
Mus musculus	Aktip	14339
Canis lupus familiaris	AKTIP	478126
Homo sapiens	AKTIP	64400
Mus musculus	Alad	17025
Homo sapiens	ALAD	210
Canis lupus familiaris	ALAD	474808
Mus musculus	Alas1	11655
Homo sapiens	ALAS1	211
Canis lupus familiaris	ALAS1	476600
Mus musculus	Alas2	11656
Homo sapiens	ALAS2	212
Canis lupus familiaris	ALAS2	491498
Mus musculus	Alb	11657
Homo sapiens	ALB	213
Canis lupus familiaris	ALB	403550
Mus musculus	Alcam	11658
Homo sapiens	ALCAM	214
Canis lupus familiaris	ALCAM	478550
Homo sapiens	ALDH16A1	126133
Canis lupus familiaris	ALDH16A1	610267
Mus musculus	Aldh16a1	69748
Canis lupus familiaris	ALDH18A1	477781
Mus musculus	Aldh18a1	56454
Homo sapiens	ALDH18A1	5832
Homo sapiens	ALDH1A1	216
Canis lupus familiaris	ALDH1A1	476323
Mus musculus	Aldh1a2	19378
Canis lupus familiaris	ALDH1A2	478319
Homo sapiens	ALDH1A2	8854
Canis lupus familiaris	ALDH1A3	100856346
Homo sapiens	ALDH1A3	220
Mus musculus	Aldh1a3	56847
Homo sapiens	ALDH1B1	219
Canis lupus familiaris	ALDH1B1	481620
Mus musculus	Aldh1b1	72535
Mus musculus	Aldh1l1	107747
Homo sapiens	ALDH1L1	10840
Canis lupus familiaris	ALDH1L1	476506
Homo sapiens	ALDH1L2	160428
Mus musculus	Aldh1l2	216188
Canis lupus familiaris	ALDH1L2	474534
Mus musculus	Aldh2	11669
Homo sapiens	ALDH2	217
Canis lupus familiaris	ALDH2	610941
Mus musculus	Aldh3a1	11670
Homo sapiens	ALDH3A1	218
Canis lupus familiaris	ALDH3A1	489526
Canis lupus familiaris	LOC119881481	119881481
Homo sapiens	ALDH3A2	224
Homo sapiens	ALDH3B1	221
Canis lupus familiaris	ALDH3B1	476003
Mus musculus	Aldh3b1	67689
Homo sapiens	ALDH3B2	222
Mus musculus	Aldh4a1	212647
Canis lupus familiaris	ALDH4A1	612452
Homo sapiens	ALDH4A1	8659
Mus musculus	Aldh5a1	214579
Canis lupus familiaris	ALDH5A1	488246
Homo sapiens	ALDH5A1	7915
Mus musculus	Aldh6a1	104776
Homo sapiens	ALDH6A1	4329
Canis lupus familiaris	ALDH6A1	490779
Mus musculus	Aldh7a1	110695
Canis lupus familiaris	ALDH7A1	481486
Homo sapiens	ALDH7A1	501
Mus musculus	Aldh8a1	237320
Canis lupus familiaris	ALDH8A1	476210
Homo sapiens	ALDH8A1	64577
Homo sapiens	ALDH9A1	223
Canis lupus familiaris	ALDH9A1	478991
Mus musculus	Aldh9a1	56752
Mus musculus	Aldoa	11674
Homo sapiens	ALDOA	226
Canis lupus familiaris	ALDOA	479787
